1.000000000000000000e+01,2.400787197369152182e+02,1.161832483313044451e+00,2.323655764370078813e+00,1.331137402704469785e+00,1.756155007777804755e+00,2.527785383492687998e+00,1.459986210169274656e+00,2.556624902405693067e+00,2.659174042749640865e+00,2.222313848936090075e+00,1.812348536834690771e+00,0.000000000000000000e+00,1.973067006802325052e+00,1.182919623876743875e+00,1.952728614527655004e+00,2.892361131357399806e+00,2.794244613704599978e+00,1.220007803006635028e+00,1.182145363586672104e+00,1.923063972215852457e+00,1.650150829107262851e+00,2.966331128753952662e+00,2.289191800042084779e+00,2.681448287079997606e+00,1.247976643449199674e+00,2.651354204936017922e+00,1.453630195043793538e+00,1.602384737358315991e+00,1.874799001567079682e+00,2.266967478922991219e+00,1.834754400730677082e+00,1.369085858521759791e+00,2.271586007963440679e+00,1.949532823891321653e+00,2.523928645055422137e+00,1.958721923154247424e+00,1.825781836094737764e+00,1.266654531267218387e+00,2.022512974430727972e+00,2.180343396930363831e+00,2.009582657576756581e+00,1.824848534766643215e+00,2.604511150339286374e+00,2.436008457494279078e+00,1.947790624996003972e+00,2.684398804847242026e+00,2.217182975775542353e+00,2.977297608525543815e+00,2.815867607121348648e+00,1.797955902097110759e+00,1.945993709981197028e+00
1.100000000000000000e+01,6.554586898309544267e+02,8.939786581646842478e-01,2.055801939221718833e+00,1.063283577556109583e+00,1.488301182629444552e+00,2.259931558344328018e+00,1.192132385020914453e+00,2.288771077257332642e+00,2.391320217601280440e+00,1.954460023787730094e+00,1.544494711686330568e+00,1.973067006802325052e+00,0.000000000000000000e+00,9.150657987283836725e-01,1.684874789379294802e+00,2.624507306209039825e+00,2.526390788556239997e+00,9.521539778582748248e-01,9.142915384383119015e-01,1.655210147067492255e+00,1.382297003958902648e+00,2.698477303605592681e+00,2.021337974893724354e+00,2.413594461931637625e+00,9.801228183008394712e-01,2.383500379787657941e+00,1.185776369895433335e+00,1.334530912209955789e+00,1.606945176418719479e+00,1.999113653774630794e+00,1.566900575582316879e+00,1.101232033373399588e+00,2.003732182815080254e+00,1.681678998742961451e+00,2.256074819907061713e+00,1.690868098005887221e+00,1.557928010946377562e+00,9.988007061188581837e-01,1.754659149282367769e+00,1.912489571782003406e+00,1.741728832428396601e+00,1.556994709618283013e+00,2.336657325190925949e+00,2.168154632345918653e+00,1.679936799847643769e+00,2.416544979698881601e+00,1.949329150627182372e+00,2.709443783377183834e+00,2.548013781972988667e+00,1.530102076948750556e+00,1.678139884832836826e+00
1.200000000000000000e+01,5.323725374068872043e+02,1.038312752391030713e-01,1.265654556296137656e+00,2.731361946305284061e-01,6.981537997038633758e-01,1.469784175418746841e+00,4.019850020953332770e-01,1.498623694331751688e+00,1.601172834675699486e+00,1.164312640862148918e+00,7.543473287607493916e-01,1.182919623876743875e+00,9.150657987283836725e-01,0.000000000000000000e+00,8.947274064537136251e-01,1.834359923283458649e+00,1.736243405630658598e+00,1.620065949326936483e-01,1.241441555127307250e-01,8.650627641419110780e-01,5.921496210333214716e-01,1.908329920680011282e+00,1.231190591968143178e+00,1.623447079006056226e+00,1.899754353752582947e-01,1.593352996862076543e+00,3.956289869698521589e-01,5.443835292843746121e-01,8.167977934931383022e-01,1.208966270849049618e+00,7.767531926567357026e-01,3.110846504478184116e-01,1.213584799889499077e+00,8.915316158173802741e-01,1.465927436981480536e+00,9.007207150803060447e-01,7.677806280207963852e-01,2.086533231932770072e-01,9.645117663567865929e-01,1.122342188856422229e+00,9.515814495028154241e-01,7.668473266927018361e-01,1.546509942265344772e+00,1.378007249420337477e+00,8.897894169220625926e-01,1.626397596773300425e+00,1.159181767701601196e+00,1.919296400451602658e+00,1.757866399047407491e+00,7.399546940231693792e-01,8.879925019072556491e-01
1.300000000000000000e+01,3.823980987998892829e+02,8.736402658900142004e-01,2.035463546947048563e+00,1.042945185281439535e+00,1.467962790354774505e+00,2.239593166069657748e+00,1.171793992746244406e+00,2.268432684982662817e+00,2.370981825326610615e+00,1.934121631513060047e+00,1.524156319411660521e+00,1.952728614527655004e+00,1.684874789379294802e+00,8.947274064537136251e-01,0.000000000000000000e+00,2.604168913934369556e+00,2.506052396281569727e+00,9.318155855836047774e-01,8.939531461636418541e-01,1.634871754792822207e+00,1.361958611684232601e+00,2.678138911330922411e+00,2.000999582619054529e+00,2.393256069656967355e+00,9.597844260261694238e-01,2.363161987512987672e+00,1.165437977620763288e+00,1.314192519935285741e+00,1.586606784144049431e+00,1.978775261499960747e+00,1.546562183307646832e+00,1.080893641098729541e+00,1.983393790540410206e+00,1.661340606468291403e+00,2.235736427632391887e+00,1.670529705731217174e+00,1.537589618671707514e+00,9.784623138441881363e-01,1.734320757007697722e+00,1.892151179507333358e+00,1.721390440153726553e+00,1.536656317343612965e+00,2.316318932916256124e+00,2.147816240071248828e+00,1.659598407572973722e+00,2.396206587424211776e+00,1.928990758352512325e+00,2.689105391102513565e+00,2.527675389698318398e+00,1.509763684674080508e+00,1.657801492558166778e+00
1.400000000000000000e+01,3.212481217916984519e+02,1.813272782719759224e+00,2.975096063776793809e+00,1.982577702111184559e+00,2.407595307184519307e+00,3.179225682899402994e+00,2.111426509575989208e+00,3.208065201812408063e+00,3.310614342156355860e+00,2.873754148342805070e+00,2.463788836241405544e+00,2.892361131357399806e+00,2.624507306209039825e+00,1.834359923283458649e+00,2.604168913934369556e+00,0.000000000000000000e+00,3.445684913111314529e+00,1.871448102413349801e+00,1.833585662993386878e+00,2.574504271622567231e+00,2.301591128513977402e+00,3.617771428160667213e+00,2.940632099448799330e+00,3.332888586486712157e+00,1.899416942855914447e+00,3.302794504342732473e+00,2.105070494450508534e+00,2.253825036765030987e+00,2.526239300973794677e+00,2.918407778329705771e+00,2.486194700137391855e+00,2.020526157928474564e+00,2.923026307370155230e+00,2.600973123298036427e+00,3.175368944462136689e+00,2.610162222560962419e+00,2.477222135501452538e+00,1.918094830673933160e+00,2.673953273837442524e+00,2.831783696337078382e+00,2.661022956983471577e+00,2.476288834173358211e+00,3.255951449746000925e+00,3.087448756900993629e+00,2.599230924402718745e+00,3.335839104253956577e+00,2.868623275182257348e+00,3.628737907932258810e+00,3.467307906528063643e+00,2.449396201503825310e+00,2.597434009387911580e+00
1.500000000000000000e+01,4.203231040804352574e+02,1.715156265066959174e+00,2.876979546123993536e+00,1.884461184458384508e+00,2.309478789531719478e+00,3.081109165246602721e+00,2.013309991923189379e+00,3.109948684159607790e+00,3.212497824503555588e+00,2.775637630690004798e+00,2.365672318588605272e+00,2.794244613704599978e+00,2.526390788556239997e+00,1.736243405630658598e+00,2.506052396281569727e+00,3.445684913111314529e+00,0.000000000000000000e+00,1.773331584760549751e+00,1.735469145340586827e+00,2.476387753969767402e+00,2.203474610861177574e+00,3.519654910507867385e+00,2.842515581795999502e+00,3.234772068833912329e+00,1.801300425203114397e+00,3.204677986689932645e+00,2.006953976797708261e+00,2.155708519112230714e+00,2.428122783320994404e+00,2.820291260676905942e+00,2.388078182484592027e+00,1.922409640275674514e+00,2.824909789717355402e+00,2.502856605645236598e+00,3.077252426809336860e+00,2.512045704908162147e+00,2.379105617848652265e+00,1.819978313021133109e+00,2.575836756184642695e+00,2.733667178684278554e+00,2.562906439330671304e+00,2.378172316520557938e+00,3.157834932093201097e+00,2.989332239248193801e+00,2.501114406749918473e+00,3.237722586601156749e+00,2.770506757529457076e+00,3.530621390279458538e+00,3.369191388875263371e+00,2.351279683851025482e+00,2.499317491735111751e+00
1.600000000000000000e+01,6.505007387490982182e+02,1.409194543689942236e-01,1.302742735426028808e+00,3.102243737604195584e-01,7.352419788337545281e-01,1.506872354548637993e+00,4.390731812252244293e-01,1.535711873461642840e+00,1.638261013805590638e+00,1.201400819992040070e+00,7.914355078906405438e-01,1.220007803006635028e+00,9.521539778582748248e-01,1.620065949326936483e-01,9.318155855836047774e-01,1.871448102413349801e+00,1.773331584760549751e+00,0.000000000000000000e+00,1.612323346426218773e-01,9.021509432718022303e-01,6.292378001632126239e-01,1.945418099809902435e+00,1.268278771098034330e+00,1.660535258135947378e+00,2.270636145051494470e-01,1.630441175991967695e+00,4.327171660997433111e-01,5.814717084142657644e-01,8.538859726230294545e-01,1.246054449978940770e+00,8.138413717866268549e-01,3.481728295777095639e-01,1.250672979019390230e+00,9.286197949472714264e-01,1.503015616111371688e+00,9.378088942101971970e-01,8.048688071506875374e-01,2.457415023231681594e-01,1.001599945486677745e+00,1.159430367986313382e+00,9.886696286327065764e-01,8.039355058225929884e-01,1.583598121395235925e+00,1.415095428550228629e+00,9.268775960519537449e-01,1.663485775903191577e+00,1.196269946831492348e+00,1.956384579581493810e+00,1.794954578177298643e+00,7.770428731530605315e-01,9.250806810371468014e-01
1.700000000000000000e+01,5.486337254159351460e+02,1.030570149490313003e-01,1.264880296006065885e+00,2.723619343404566351e-01,6.973795394137916048e-01,1.469009915128675070e+00,4.012107418052615060e-01,1.497849434041679917e+00,1.600398574385627715e+00,1.163538380572077147e+00,7.535730684706776206e-01,1.182145363586672104e+00,9.142915384383119015e-01,1.241441555127307250e-01,8.939531461636418541e-01,1.833585662993386878e+00,1.735469145340586827e+00,1.612323346426218773e-01,0.000000000000000000e+00,8.642885038518393070e-01,5.913753607432497006e-01,1.907555660389939511e+00,1.230416331678071407e+00,1.622672818715984455e+00,1.892011750851865237e-01,1.592578736572004772e+00,3.948547266797803879e-01,5.436092689943028411e-01,8.160235332030665312e-01,1.208192010558977847e+00,7.759789323666639316e-01,3.103103901577466406e-01,1.212810539599427306e+00,8.907573555273085031e-01,1.465153176691408765e+00,8.999464547902342737e-01,7.670063677307246142e-01,2.078790629032052362e-01,9.637375060667148219e-01,1.121567928566350458e+00,9.508071892127436531e-01,7.660730664026300651e-01,1.545735681975273001e+00,1.377232989130265706e+00,8.890151566319908216e-01,1.625623336483228654e+00,1.158407507411529425e+00,1.918522140161530887e+00,1.757092138757335720e+00,7.391804337330976082e-01,8.872182416171838781e-01
1.800000000000000000e+01,2.692089806257715736e+02,8.439756235782116534e-01,2.005798904635246238e+00,1.013280542969636988e+00,1.438298148042971958e+00,2.209928523757855423e+00,1.142129350434441859e+00,2.238768042670860048e+00,2.341317183014807846e+00,1.904456989201257500e+00,1.494491677099857974e+00,1.923063972215852457e+00,1.655210147067492255e+00,8.650627641419110780e-01,1.634871754792822207e+00,2.574504271622567231e+00,2.476387753969767402e+00,9.021509432718022303e-01,8.642885038518393070e-01,0.000000000000000000e+00,1.332293969372430054e+00,2.648474269019120086e+00,1.971334940307251760e+00,2.363591427345165030e+00,9.301197837143668767e-01,2.333497345201185347e+00,1.135773335308960741e+00,1.284527877623483194e+00,1.556942141832246884e+00,1.949110619188158200e+00,1.516897540995844285e+00,1.051228998786926994e+00,1.953729148228607659e+00,1.631675964156488856e+00,2.206071785320589118e+00,1.640865063419414627e+00,1.507924976359904967e+00,9.487976715323855892e-01,1.704656114695895175e+00,1.862486537195530811e+00,1.691725797841924006e+00,1.506991675031810418e+00,2.286654290604453355e+00,2.118151597759446059e+00,1.629933765261171175e+00,2.366541945112409007e+00,1.899326116040709778e+00,2.659440748790711240e+00,2.498010747386516073e+00,1.480099042362277961e+00,1.628136850246364231e+00
1.900000000000000000e+01,5.266256297848474333e+02,5.710624804696220469e-01,1.732885761526656632e+00,7.403673998610473816e-01,1.165385004934382351e+00,1.937015380649265817e+00,8.692162073258522526e-01,1.965854899562270663e+00,2.068404039906218461e+00,1.631543846092667893e+00,1.221578533991268367e+00,1.650150829107262851e+00,1.382297003958902648e+00,5.921496210333214716e-01,1.361958611684232601e+00,2.301591128513977402e+00,2.203474610861177574e+00,6.292378001632126239e-01,5.913753607432497006e-01,1.332293969372430054e+00,0.000000000000000000e+00,2.375561125910530258e+00,1.698421797198662153e+00,2.090678284236575202e+00,6.572066406057772703e-01,2.060584202092595518e+00,8.628601922003711344e-01,1.011614734514893588e+00,1.284028998723657278e+00,1.676197476079568593e+00,1.243984397887254678e+00,7.783158556783373871e-01,1.680816005120018053e+00,1.358762821047899250e+00,1.933158642211999512e+00,1.367951920310825020e+00,1.235011833251315361e+00,6.758845284237959827e-01,1.431742971587305568e+00,1.589573394086941205e+00,1.418812654733334400e+00,1.234078531923220812e+00,2.013741147495863970e+00,1.845238454650856452e+00,1.357020622152581568e+00,2.093628802003819622e+00,1.626412972932120171e+00,2.386527605682121411e+00,2.225097604277926244e+00,1.207185899253688355e+00,1.355223707137774625e+00
2.000000000000000000e+01,5.319017552577093966e+02,1.887242780116311858e+00,3.049066061173346220e+00,2.056547699507737192e+00,2.481565304581072162e+00,3.253195680295955405e+00,2.185396506972542063e+00,3.282035199208960474e+00,3.384584339552908272e+00,2.947724145739357482e+00,2.537758833637957956e+00,2.966331128753952662e+00,2.698477303605592681e+00,1.908329920680011282e+00,2.678138911330922411e+00,3.617771428160667213e+00,3.519654910507867385e+00,1.945418099809902435e+00,1.907555660389939511e+00,2.648474269019120086e+00,2.375561125910530258e+00,0.000000000000000000e+00,3.014602096845352186e+00,3.406858583883265013e+00,1.973386940252467081e+00,3.376764501739285329e+00,2.179040491847060945e+00,2.327795034161583398e+00,2.600209298370347089e+00,2.992377775726258626e+00,2.560164697533944711e+00,2.094496155325026976e+00,2.996996304766708086e+00,2.674943120694589282e+00,3.249338941858689545e+00,2.684132219957514831e+00,2.551192132898004949e+00,1.992064828070485794e+00,2.747923271233995379e+00,2.905753693733631238e+00,2.734992954380023988e+00,2.550258831569910623e+00,3.329921447142553781e+00,3.161418754297546485e+00,2.673200921799271157e+00,3.409809101650509433e+00,2.942593272578809760e+00,3.702707905328811222e+00,3.541277903924616055e+00,2.523366198900378166e+00,2.671404006784464435e+00
2.100000000000000000e+01,4.216329598814957080e+02,1.210103451404443753e+00,2.371926732461478338e+00,1.379408370795869088e+00,1.804425975869204057e+00,2.576056351584087523e+00,1.508257178260673959e+00,2.604895870497092147e+00,2.707445010841039945e+00,2.270584817027489599e+00,1.860619504926090073e+00,2.289191800042084779e+00,2.021337974893724354e+00,1.231190591968143178e+00,2.000999582619054529e+00,2.940632099448799330e+00,2.842515581795999502e+00,1.268278771098034330e+00,1.230416331678071407e+00,1.971334940307251760e+00,1.698421797198662153e+00,3.014602096845352186e+00,0.000000000000000000e+00,2.729719255171397130e+00,1.296247611540598976e+00,2.699625173027417446e+00,1.501901163135192840e+00,1.650655705449715294e+00,1.923069969658478984e+00,2.315238447014390299e+00,1.883025368822076384e+00,1.417356826613159093e+00,2.319856976054839759e+00,1.997803791982720956e+00,2.572199613146821218e+00,2.006992891245646504e+00,1.874052804186137067e+00,1.314925499358617689e+00,2.070783942522127496e+00,2.228614365021762911e+00,2.057853625668156106e+00,1.873119502858042518e+00,2.652782118430685454e+00,2.484279425585678158e+00,1.996061593087403274e+00,2.732669772938641106e+00,2.265453943866941877e+00,3.025568576616943339e+00,2.864138575212748172e+00,1.846226870188510061e+00,1.994264678072596331e+00
